Loading DB...
done.
(0.48450004333631874, 'Howard', 344453, 1677)
(0.48834186272558, 'Jason', 1019688, 5004)
(0.48837005946135015, 'Herbert', 227603, 1117)
(0.4909801856060823, 'Eric', 869067, 4288)
(0.49146334021079036, 'Justin', 766364, 3785)
(0.4930403150647867, 'Bernard', 198594, 984)
(0.4956884115593074, 'Anthony', 1414010, 7044)
(0.49799944221853437, 'Michael', 4324146, 21642)
(0.4981028632557207, 'Edwin', 238116, 1192)
(0.5048795900509151, 'Frank', 908479, 4610)
(0.5073456923705788, 'Ivan', 124134, 633)
(0.5088544345653612, 'Keith', 433272, 2216)
(0.512782401902497, 'Warren', 174031, 897)
(0.5133663646125732, 'Dan', 105617, 545)
(0.5191405009703737, 'Charles', 2371756, 12377)
(0.5201228452835144, 'Ricardo', 136370, 713)
(0.5203691458471092, 'Landon', 138408, 724)
(0.5220839982029156, 'Gilbert', 128424, 674)
(0.5237712347293064, 'Albert', 486203, 2560)
(0.5252280258258464, 'Milton', 116477, 615)
(0.5256983323185672, 'Franklin', 133970, 708)
(0.5311248043077896, 'Gerald', 446662, 2385)
(0.5313434002070676, 'Jim', 152757, 816)
(0.5323922032988889, 'Jeremy', 430086, 2302)
(0.5324195078507676, 'Arnold', 102752, 550)
(0.5329923062643097, 'Alfred', 241113, 1292)
(0.5429300888860871, 'Jorge', 126215, 689)
(0.54702078167736, 'Oscar', 194535, 1070)
(0.549870963613872, 'Brandon', 746051, 4125)
(0.5508970186541716, 'Danny', 281434, 1559)
(0.5525391109737141, 'Jeffery', 228398, 1269)
(0.5555171152648591, 'Darren', 100605, 562)
(0.5683342591437953, 'Luis', 263129, 1504)
(0.5732916495545256, 'Harvey', 118627, 684)
(0.5739217006822641, 'Miguel', 169775, 980)
(0.5758193099470693, 'Preston', 106880, 619)
(0.5771797900640564, 'Victor', 310578, 1803)
(0.5780500445164977, 'Lewis', 149636, 870)
(0.5832567440639108, 'Randall', 196871, 1155)
(0.5839662695206335, 'Herman', 135343, 795)
(0.5842019444453378, 'Walter', 618241, 3633)
(0.5868253940176534, 'Marcus', 224805, 1327)
(0.5886414538196418, 'Fred', 342663, 2029)
(0.5923386854290696, 'Leroy', 198366, 1182)
(0.5938834537722933, 'Ruben', 109636, 655)
(0.5996190845115889, 'Levi', 123169, 743)
(0.6042250264395832, 'Arthur', 524430, 3188)
(0.6050239967323598, 'Calvin', 194675, 1185)
(0.6115493680546874, 'Clarence', 302123, 1859)
(0.6137364473427362, 'Ernest', 300392, 1855)
(0.6207590783685034, 'Lloyd', 159933, 999)
(0.632035403486887, 'Carl', 501843, 3192)
(0.6334816594611257, 'Norman', 251443, 1603)
(0.6344577119903153, 'Manuel', 180577, 1153)
(0.6411175355601217, 'Marvin', 249514, 1610)
(0.6609736469963201, 'Alejandro', 127147, 846)
(0.6616773990116718, 'Roy', 403252, 2686)
(0.6617330357492462, 'Eli', 101480, 676)
(0.6623260691790528, 'Jerome', 159132, 1061)
(0.6715041200344362, 'Xavier', 121146, 819)
(0.6732250453366613, 'Dustin', 203751, 1381)
(0.6763924916140822, 'George', 1457712, 9927)
(0.67687971428011, 'Henry', 658261, 4486)
(0.6816289861283968, 'Chester', 120500, 827)
(0.6854926978765988, 'Alexander', 635156, 4384)
(0.6875879921885644, 'Reginald', 109338, 757)
(0.6886838806981956, 'Eugene', 377960, 2621)
(0.6895622290604434, 'Allen', 265284, 1842)
(0.6902987380572756, 'Mitchell', 160697, 1117)
(0.6919499376110712, 'Alvin', 157584, 1098)
(0.7031979555416717, 'Travis', 298795, 2116)
(0.7047971366114968, 'Sean', 413356, 2934)
(0.7050869512945453, 'Derrick', 140404, 997)
(0.7135013688093635, 'Louis', 392414, 2820)
(0.7174298899538516, 'Carlos', 279679, 2021)
(0.719180122743252, 'Don', 166623, 1207)
(0.7285445909000656, 'Francisco', 129992, 954)
(0.7448590917362684, 'Darrell', 158172, 1187)
(0.747553061309083, 'Jose', 550729, 4148)
(0.7508905561996528, 'Jon', 165219, 1250)
(0.7514340411829026, 'Aaron', 560939, 4247)
(0.7619594360978282, 'Dominic', 152121, 1168)
(0.7645987956868786, 'Mario', 141728, 1092)
(0.7721765770784014, 'Jimmy', 285022, 2218)
(0.7737742837080586, 'Earl', 288276, 2248)
(0.780884690919293, 'Roberto', 106095, 835)
(0.7842667860153835, 'Connor', 190647, 1507)
(0.8009237144339172, 'Juan', 338498, 2733)
(0.8105399062001146, 'Antonio', 240466, 1965)
(0.8351767414563677, 'Ricky', 219660, 1850)
(0.8564932695507821, 'Glenn', 247253, 2136)
(0.869767186000599, 'Leon', 162184, 1423)
(0.8771210418836575, 'Melvin', 241727, 2139)
(0.8776632540121748, 'Duane', 114633, 1015)
(0.8887253857920111, 'Floyd', 153564, 1377)
(0.8953739015088709, 'Curtis', 257011, 2322)
(0.9083854021570422, 'Karl', 99595, 913)
(0.9086091439032615, 'Brayden', 102842, 943)
(0.964129656978426, 'Joel', 260191, 2533)
(1.0065265299203254, 'Leo', 186868, 1900)
(1.0246882951286918, 'Aiden', 171545, 1776)
(1.037673900096208, 'Lester', 129607, 1359)
(1.067308529758747, 'Glen', 124951, 1348)
(1.0692666599583733, 'Clifford', 186802, 2019)
(1.0701486552786446, 'Austin', 397236, 4297)
(1.0938049047568459, 'Mason', 242065, 2677)
(1.1184346729192445, 'Wesley', 205378, 2323)
(1.1335367473613873, 'Sam', 122805, 1408)
(1.1502886709151567, 'Tony', 247406, 2879)
(1.181864037748137, 'Johnny', 309532, 3702)
(1.1859021889085117, 'Jesus', 219892, 2639)
(1.1865217335108378, 'Micheal', 152902, 1836)
(1.2384663090768786, 'Troy', 208613, 2616)
(1.3064552709167339, 'Jay', 187120, 2477)
(1.3423913043478262, 'Vernon', 145224, 1976)
(1.3519871048349157, 'Elmer', 127908, 1753)
(1.3807174772075725, 'Billy', 381844, 5346)
(1.5030652635643946, 'Randy', 326474, 4982)
(1.5435428392745465, 'Evan', 251891, 3949)
(1.5849018428699089, 'Tommy', 175109, 2820)
(1.5914643477159638, 'Julian', 186495, 3016)
(1.6614565242561075, 'Dean', 169870, 2870)
(1.7257654180191244, 'Cody', 280057, 4918)
(1.7717457540697505, 'Kyle', 473914, 8548)
(1.8095025726154785, 'Andre', 118892, 2191)
(1.826003773564962, 'Shane', 185756, 3455)
(1.9208840039138655, 'Maurice', 133316, 2611)
(2.0290301229855157, 'Gabriel', 318244, 6591)
(2.0308280828082808, 'Brett', 156735, 3249)
(2.1687029463099488, 'Chase', 150218, 3330)
(2.3057849374300705, 'Ryan', 908946, 21453)
(2.413883333644842, 'Aidan', 104423, 2583)
(2.4540302894975308, 'Joe', 449962, 11320)
(2.5990793214831434, 'Ray', 201429, 5375)
(2.605646630236794, 'Bryce', 106939, 2861)
(2.70353894072429, 'Clyde', 141507, 3932)
(2.712149008557924, 'Tyler', 575911, 16055)
(2.7538937240504597, 'Jerry', 611078, 17305)
(2.7823317803856815, 'Jesse', 412130, 11795)
(2.815959962979467, 'Spencer', 113406, 3286)
(2.8764055077866635, 'Carter', 129221, 3827)
(2.879844213060214, 'Dylan', 342131, 10145)
(2.9847086828735385, 'Bobby', 312592, 9617)
(3.0806833422501043, 'Alex', 264487, 8407)
(3.9783963086606136, 'Ronnie', 180632, 7484)
(4.070970411752534, 'Blake', 166905, 7083)
(4.594073378355507, 'Christian', 400225, 19272)
(4.6807382265591855, 'Corey', 179734, 8826)
(4.87610337126449, 'Hunter', 214668, 11004)
(4.919942440784816, 'Cory', 124881, 6462)
(5.245041673242697, 'Gene', 126080, 6979)
(5.730918499353169, 'Tristan', 102018, 6202)
(6.403417896007603, 'Adrian', 218636, 14958)
(6.7652420498278305, 'Cecil', 105869, 7682)
(6.809892978854854, 'Lonnie', 93520, 6834)
(6.994547213639545, 'Eddie', 208601, 15688)
(7.071826334958715, 'Logan', 295204, 22465)
(7.318086064791403, 'Dale', 276738, 21851)
(9.131438969764838, 'Cameron', 259666, 26094)
(9.2573532702155, 'Francis', 283892, 28962)
(9.888305059300405, 'Shawn', 300117, 32933)
(10.037935212218713, 'Jayden', 181180, 20216)
(10.126582278481013, 'Devin', 147822, 16656)
(10.546435310302826, 'Charlie', 164506, 19395)
(11.451572278301978, 'Parker', 91405, 11821)
(13.788804163203354, 'Chris', 143133, 22893)
(17.04446737895651, 'Jimmie', 111727, 22956)
(18.675195878832746, 'Terry', 421822, 96866)
(19.820909122770125, 'Hayden', 91510, 22622)
(21.247612070087026, 'Lee', 230031, 62063)
(21.845184007269424, 'Sidney', 82569, 23079)
(24.59175293816723, 'Willie', 448112, 146136)
(25.901373861047837, 'Dakota', 83275, 29109)
(26.309371054333432, 'Jordan', 358936, 128149)
(30.082227627057716, 'Angel', 215890, 92887)
(32.52966296476419, 'Johnnie', 101275, 48828)
(40.865488835898546, 'Casey', 109115, 75405)
(42.76431043261389, 'Jaime', 66323, 49554)
